Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
491,281,3,38.230000000000004,1,3,3,133,7,Loyal Customers
492,338,1,7.26,1,1,1,111,3,At Risk/Churn
493,337,1,26.88,1,1,3,113,5,At Risk/Churn
494,257,2,30.57,1,3,3,133,7,Loyal Customers
495,164,1,18.95,2,1,2,212,5,At Risk/Churn
496,321,2,75.67,1,3,4,134,8,Loyal Customers
497,149,2,31.229999999999997,2,3,3,233,8,Loyal Customers
498,244,1,24.0,1,1,3,113,5,At Risk/Churn
499,289,4,66.59,1,4,4,144,9,Champions
500,273,1,4.44,1,1,1,111,3,At Risk/Churn
501,92,5,61.59,3,4,3,343,10,Champions
502,292,1,18.27,1,1,2,112,4,At Risk/Churn
503,261,1,7.789999999999999,1,1,1,111,3,At Risk/Churn
504,157,8,173.57999999999998,2,4,4,244,10,Champions
505,349,1,8.46,1,1,1,111,3,At Risk/Churn
506,340,2,35.42,1,3,3,133,7,Loyal Customers
507,345,1,5.45,1,1,1,111,3,At Risk/Churn
508,328,1,92.93,1,1,4,114,6,Loyal Customers
509,352,1,10.26,1,1,2,112,4,At Risk/Churn
510,132,2,16.5,2,3,2,232,7,Loyal Customers
511,242,1,83.2,2,1,4,214,7,Loyal Customers
512,213,3,51.86,2,3,3,233,8,Loyal Customers
513,124,1,10.39,2,1,2,212,5,At Risk/Churn
514,338,1,2.86,1,1,1,111,3,At Risk/Churn
515,294,2,43.44,1,3,3,133,7,Loyal Customers
516,28,2,12.43,4,3,2,432,9,Champions
517,344,1,6.54,1,1,1,111,3,At Risk/Churn
518,55,2,25.98,3,3,3,333,9,Champions
519,309,1,13.07,1,1,2,112,4,At Risk/Churn
520,314,1,9.93,1,1,1,111,3,At Risk/Churn
521,90,2,62.5,3,3,3,333,9,Champions
522,180,1,4.57,2,1,1,211,4,At Risk/Churn
523,60,2,200.29,3,3,4,334,10,Champions
524,61,1,32.629999999999995,3,1,3,313,7,Loyal Customers
525,213,1,16.14,2,1,2,212,5,At Risk/Churn
526,250,1,5.01,1,1,1,111,3,At Risk/Churn
527,222,4,50.18,2,4,3,243,9,Champions
528,274,2,457.35,1,3,4,134,8,Loyal Customers
529,86,1,17.93,3,1,2,312,6,Loyal Customers
530,333,2,40.0,1,3,3,133,7,Loyal Customers
531,35,1,42.09,4,1,3,413,8,Loyal Customers
532,236,1,11.9,2,1,2,212,5,At Risk/Churn
533,215,5,174.62,2,4,4,244,10,Champions
534,30,1,6.609999999999999,4,1,1,411,6,Loyal Customers
535,319,1,7.279999999999999,1,1,1,111,3,At Risk/Churn
536,253,2,406.36,1,3,4,134,8,Loyal Customers
537,258,1,5.87,1,1,1,111,3,At Risk/Churn
538,24,2,28.15,4,3,3,433,10,Champions
539,230,1,35.64,2,1,3,213,6,Loyal Customers
540,341,1,42.2,1,1,3,113,5,At Risk/Churn
541,40,1,45.13,4,1,3,413,8,Loyal Customers
542,336,1,10.09,1,1,1,111,3,At Risk/Churn
543,334,1,11.05,1,1,2,112,4,At Risk/Churn
544,256,1,13.66,1,1,2,112,4,At Risk/Churn
545,153,4,24.57,2,4,3,243,9,Champions
546,60,5,49.11,3,4,3,343,10,Champions
547,262,2,15.01,1,3,2,132,6,Loyal Customers
548,292,1,1.77,1,1,1,111,3,At Risk/Churn
549,58,2,19.32,3,3,2,332,8,Loyal Customers
550,182,1,17.52,2,1,2,212,5,At Risk/Churn
551,333,2,628.17,1,3,4,134,8,Loyal Customers
552,344,1,7.84,1,1,1,111,3,At Risk/Churn
553,97,1,7.15,3,1,1,311,5,At Risk/Churn
554,55,1,2.37,3,1,1,311,5,At Risk/Churn
555,262,1,4.02,1,1,1,111,3,At Risk/Churn
556,290,2,59.209999999999994,1,3,3,133,7,Loyal Customers
557,89,5,77.71,3,4,4,344,11,Champions
558,303,1,13.16,1,1,2,112,4,At Risk/Churn
559,28,1,6.87,4,1,1,411,6,Loyal Customers
560,347,1,16.83,1,1,2,112,4,At Risk/Churn
561,31,1,51.07,4,1,3,413,8,Loyal Customers
562,365,2,20.009999999999998,1,3,2,132,6,Loyal Customers
563,313,1,326.89,1,1,4,114,6,Loyal Customers
564,151,1,39.51,2,1,3,213,6,Loyal Customers
565,291,1,11.79,1,1,2,112,4,At Risk/Churn
566,231,1,22.630000000000003,2,1,2,212,5,At Risk/Churn
567,345,1,10.1,1,1,1,111,3,At Risk/Churn
568,233,1,2.06,2,1,1,211,4,At Risk/Churn
569,230,1,4.27,2,1,1,211,4,At Risk/Churn
570,241,1,4.57,2,1,1,211,4,At Risk/Churn
571,348,1,40.76,1,1,3,113,5,At Risk/Churn
572,166,1,19.02,2,1,2,212,5,At Risk/Churn
573,274,1,12.0,1,1,2,112,4,At Risk/Churn
574,184,1,13.04,2,1,2,212,5,At Risk/Churn
575,200,1,6.35,2,1,1,211,4,At Risk/Churn
576,184,1,33.63,2,1,3,213,6,Loyal Customers
577,285,1,6.75,1,1,1,111,3,At Risk/Churn
578,87,1,4.38,3,1,1,311,5,At Risk/Churn
579,286,1,3.82,1,1,1,111,3,At Risk/Churn
580,248,1,4.5,1,1,1,111,3,At Risk/Churn
581,289,2,10.709999999999999,1,3,2,132,6,Loyal Customers
582,283,2,17.21,1,3,2,132,6,Loyal Customers
583,313,1,8.94,1,1,1,111,3,At Risk/Churn
584,210,1,62.16,2,1,3,213,6,Loyal Customers
585,289,2,360.71,1,3,4,134,8,Loyal Customers
586,183,1,7.77,2,1,1,211,4,At Risk/Churn
587,362,2,11.86,1,3,2,132,6,Loyal Customers
588,331,1,29.75,1,1,3,113,5,At Risk/Churn
589,287,1,7.26,1,1,1,111,3,At Risk/Churn
590,150,3,33.38,2,3,3,233,8,Loyal Customers
591,228,1,13.41,2,1,2,212,5,At Risk/Churn
592,289,4,56.730000000000004,1,4,3,143,8,Loyal Customers
593,88,1,6.12,3,1,1,311,5,At Risk/Churn
594,274,1,3.22,1,1,1,111,3,At Risk/Churn
595,304,1,91.0,1,1,4,114,6,Loyal Customers
596,316,1,44.92,1,1,3,113,5,At Risk/Churn
597,90,6,290.49,3,4,4,344,11,Champions
598,61,6,189.4,3,4,4,344,11,Champions
599,304,1,6.35,1,1,1,111,3,At Risk/Churn
600,214,3,71.36,2,3,4,234,9,Champions
601,289,1,16.56,1,1,2,112,4,At Risk/Churn
602,278,2,14.34,1,3,2,132,6,Loyal Customers
603,121,4,83.78,3,4,4,344,11,Champions
604,363,1,18.63,1,1,2,112,4,At Risk/Churn
605,232,3,21.009999999999998,2,3,2,232,7,Loyal Customers
606,345,1,2.59,1,1,1,111,3,At Risk/Churn
607,175,1,8.75,2,1,1,211,4,At Risk/Churn
608,348,1,2.59,1,1,1,111,3,At Risk/Churn
609,212,3,64.88,2,3,4,234,9,Champions
610,214,1,25.2,2,1,3,213,6,Loyal Customers
611,91,3,130.06,3,3,4,334,10,Champions
612,58,5,59.199999999999996,3,4,3,343,10,Champions
613,91,5,91.78999999999999,3,4,4,344,11,Champions
614,214,2,125.11,2,3,4,234,9,Champions
615,354,1,14.17,1,1,2,112,4,At Risk/Churn
616,28,2,40.650000000000006,4,3,3,433,10,Champions
617,349,2,35.64,1,3,3,133,7,Loyal Customers
618,278,1,5.32,1,1,1,111,3,At Risk/Churn
619,30,1,77.4,4,1,4,414,9,Champions
620,184,3,68.93,2,3,4,234,9,Champions
621,321,1,154.54,1,1,4,114,6,Loyal Customers
622,292,1,231.43,1,1,4,114,6,Loyal Customers
623,155,1,9.48,2,1,1,211,4,At Risk/Churn
624,89,3,13.21,3,3,2,332,8,Loyal Customers
625,30,1,15.530000000000001,4,1,2,412,7,Loyal Customers
626,128,2,28.56,2,3,3,233,8,Loyal Customers
627,30,2,14.46,4,3,2,432,9,Champions
628,120,1,327.13,3,1,4,314,8,Loyal Customers
629,262,1,15.88,1,1,2,112,4,At Risk/Churn
630,187,1,146.79,2,1,4,214,7,Loyal Customers
631,120,4,36.09,3,4,3,343,10,Champions
632,73,6,140.1,3,4,4,344,11,Champions
633,287,1,11.18,1,1,2,112,4,At Risk/Churn
634,24,8,204.0,4,4,4,444,12,Champions
635,322,1,1.77,1,1,1,111,3,At Risk/Churn
636,91,1,25.06,3,1,3,313,7,Loyal Customers
637,303,1,19.17,1,1,2,112,4,At Risk/Churn
638,60,3,20.68,3,3,2,332,8,Loyal Customers
639,351,1,9.11,1,1,1,111,3,At Risk/Churn
640,59,1,11.69,3,1,2,312,6,Loyal Customers
641,119,5,66.95,3,4,4,344,11,Champions
642,218,2,16.130000000000003,2,3,2,232,7,Loyal Customers
643,59,3,110.78,3,3,4,334,10,Champions
644,282,1,7.38,1,1,1,111,3,At Risk/Churn
645,152,2,80.41,2,3,4,234,9,Champions
646,241,1,14.46,2,1,2,212,5,At Risk/Churn
647,88,4,112.7,3,4,4,344,11,Champions
648,315,2,14.26,1,3,2,132,6,Loyal Customers
649,30,1,2.11,4,1,1,411,6,Loyal Customers
650,346,1,4.94,1,1,1,111,3,At Risk/Churn
651,60,4,513.4,3,4,4,344,11,Champions
652,332,2,142.51999999999998,1,3,4,134,8,Loyal Customers
653,243,4,67.16,2,4,4,244,10,Champions
654,178,5,62.739999999999995,2,4,3,243,9,Champions
655,247,1,10.5,1,1,2,112,4,At Risk/Churn
656,273,1,2.11,1,1,1,111,3,At Risk/Churn
657,277,2,23.48,1,3,2,132,6,Loyal Customers
658,75,4,263.55,3,4,4,344,11,Champions
659,334,2,92.44,1,3,4,134,8,Loyal Customers
660,344,1,7.63,1,1,1,111,3,At Risk/Churn
661,250,1,18.88,1,1,2,112,4,At Risk/Churn
662,244,1,57.51,1,1,3,113,5,At Risk/Churn
663,89,1,8.88,3,1,1,311,5,At Risk/Churn
664,353,1,28.4,1,1,3,113,5,At Risk/Churn
665,226,1,14.25,2,1,2,212,5,At Risk/Churn
666,45,2,16.22,4,3,2,432,9,Champions
667,252,1,3.13,1,1,1,111,3,At Risk/Churn
668,255,1,20.85,1,1,2,112,4,At Risk/Churn
669,28,5,236.46,4,4,4,444,12,Champions
670,313,1,2.0,1,1,1,111,3,At Risk/Churn
671,184,2,26.93,2,3,3,233,8,Loyal Customers
672,341,1,59.62,1,1,3,113,5,At Risk/Churn
673,122,4,151.7,2,4,4,244,10,Champions
674,88,1,65.43,3,1,4,314,8,Loyal Customers
675,29,2,165.01,4,3,4,434,11,Champions
676,317,1,6.75,1,1,1,111,3,At Risk/Churn
677,246,1,47.620000000000005,1,1,3,113,5,At Risk/Churn
678,27,7,152.42,4,4,4,444,12,Champions
679,185,2,27.0,2,3,3,233,8,Loyal Customers
680,291,1,12.71,1,1,2,112,4,At Risk/Churn
681,287,1,9.809999999999999,1,1,1,111,3,At Risk/Churn
682,293,1,17.54,1,1,2,112,4,At Risk/Churn
683,89,5,122.36,3,4,4,344,11,Champions
684,346,1,8.16,1,1,1,111,3,At Risk/Churn
685,153,1,11.18,2,1,2,212,5,At Risk/Churn
686,272,1,4.57,1,1,1,111,3,At Risk/Churn
687,183,3,90.23,2,3,4,234,9,Champions
688,275,5,39.43,1,4,3,143,8,Loyal Customers
689,364,1,9.13,1,1,1,111,3,At Risk/Churn
690,323,1,6.5,1,1,1,111,3,At Risk/Churn
691,365,1,8.76,1,1,1,111,3,At Risk/Churn
692,59,4,50.1,3,4,3,343,10,Champions
693,345,1,17.55,1,1,2,112,4,At Risk/Churn
694,267,1,16.38,1,1,2,112,4,At Risk/Churn
695,86,1,11.370000000000001,3,1,2,312,6,Loyal Customers
696,116,1,9.559999999999999,3,1,1,311,5,At Risk/Churn
697,30,2,19.62,4,3,2,432,9,Champions
698,183,6,163.66,2,4,4,244,10,Champions
699,91,8,162.26,3,4,4,344,11,Champions
700,292,1,94.5,1,1,4,114,6,Loyal Customers
701,251,3,12.54,1,3,2,132,6,Loyal Customers
702,92,2,26.6,3,3,3,333,9,Champions
703,319,2,91.17,1,3,4,134,8,Loyal Customers
704,261,3,12.690000000000001,1,3,2,132,6,Loyal Customers
705,248,1,5.8,1,1,1,111,3,At Risk/Churn
706,181,1,3.93,2,1,1,211,4,At Risk/Churn
707,90,4,126.78,3,4,4,344,11,Champions
708,323,2,20.58,1,3,2,132,6,Loyal Customers
709,318,1,14.37,1,1,2,112,4,At Risk/Churn
710,214,3,32.33,2,3,3,233,8,Loyal Customers
711,350,2,44.87,1,3,3,133,7,Loyal Customers
712,121,7,70.8,3,4,4,344,11,Champions
713,120,3,34.07,3,3,3,333,9,Champions
714,217,2,25.75,2,3,3,233,8,Loyal Customers
715,153,1,42.87,2,1,3,213,6,Loyal Customers
716,283,1,24.82,1,1,3,113,5,At Risk/Churn
717,346,1,2.37,1,1,1,111,3,At Risk/Churn
718,192,1,5.46,2,1,1,211,4,At Risk/Churn
719,307,1,11.04,1,1,2,112,4,At Risk/Churn
720,341,1,9.68,1,1,1,111,3,At Risk/Churn
721,256,1,19.18,1,1,2,112,4,At Risk/Churn
722,257,1,6.07,1,1,1,111,3,At Risk/Churn
723,349,1,23.57,1,1,2,112,4,At Risk/Churn
724,243,2,21.36,2,3,2,232,7,Loyal Customers
725,30,2,25.369999999999997,4,3,3,433,10,Champions
726,121,1,5.73,3,1,1,311,5,At Risk/Churn
727,336,1,7.09,1,1,1,111,3,At Risk/Churn
728,257,1,3.44,1,1,1,111,3,At Risk/Churn
729,185,2,14.25,2,3,2,232,7,Loyal Customers
730,150,4,41.62,2,4,3,243,9,Champions
731,333,1,6.81,1,1,1,111,3,At Risk/Churn
732,89,3,63.93000000000001,3,3,4,334,10,Champions
733,128,1,6.75,2,1,1,211,4,At Risk/Churn
734,231,1,5.12,2,1,1,211,4,At Risk/Churn
735,272,1,4.3,1,1,1,111,3,At Risk/Churn
736,263,2,33.46,1,3,3,133,7,Loyal Customers
737,31,1,15.66,4,1,2,412,7,Loyal Customers
738,346,1,6.9,1,1,1,111,3,At Risk/Churn
739,341,1,10.32,1,1,2,112,4,At Risk/Churn
740,243,7,507.92,2,4,4,244,10,Champions
741,31,8,308.3,4,4,4,444,12,Champions
742,331,1,35.47,1,1,3,113,5,At Risk/Churn
743,28,4,35.93,4,4,3,443,11,Champions
744,245,4,130.95,1,4,4,144,9,Champions
745,182,3,30.06,2,3,3,233,8,Loyal Customers
746,133,1,13.97,2,1,2,212,5,At Risk/Churn
747,274,3,53.010000000000005,1,3,3,133,7,Loyal Customers
748,78,1,7.43,3,1,1,311,5,At Risk/Churn
749,244,2,27.56,1,3,3,133,7,Loyal Customers
750,289,1,25.44,1,1,3,113,5,At Risk/Churn
751,152,1,9.38,2,1,1,211,4,At Risk/Churn
752,319,1,11.52,1,1,2,112,4,At Risk/Churn
753,323,1,8.49,1,1,1,111,3,At Risk/Churn
754,275,1,1.02,1,1,1,111,3,At Risk/Churn
755,345,2,54.41,1,3,3,133,7,Loyal Customers
756,171,2,268.04,2,3,4,234,9,Champions
757,122,2,57.7,2,3,3,233,8,Loyal Customers
758,287,1,9.85,1,1,1,111,3,At Risk/Churn
759,150,1,10.81,2,1,2,212,5,At Risk/Churn
760,228,1,10.489999999999998,2,1,2,212,5,At Risk/Churn
761,245,3,59.68,1,3,3,133,7,Loyal Customers
762,347,1,13.79,1,1,2,112,4,At Risk/Churn
763,224,1,3.62,2,1,1,211,4,At Risk/Churn
764,214,1,1.5,2,1,1,211,4,At Risk/Churn
765,315,1,26.23,1,1,3,113,5,At Risk/Churn
766,248,1,6.35,1,1,1,111,3,At Risk/Churn
767,212,4,143.75,2,4,4,244,10,Champions
768,319,2,18.939999999999998,1,3,2,132,6,Loyal Customers
769,348,1,3.42,1,1,1,111,3,At Risk/Churn
770,128,1,12.62,2,1,2,212,5,At Risk/Churn
771,339,1,29.17,1,1,3,113,5,At Risk/Churn
772,345,1,3.0,1,1,1,111,3,At Risk/Churn
773,225,1,13.58,2,1,2,212,5,At Risk/Churn
774,364,1,19.11,1,1,2,112,4,At Risk/Churn
775,99,2,11.75,3,3,2,332,8,Loyal Customers
776,218,1,68.48,2,1,4,214,7,Loyal Customers
777,89,6,62.81,3,4,3,343,10,Champions
778,128,3,71.35,2,3,4,234,9,Champions
779,262,2,17.51,1,3,2,132,6,Loyal Customers
780,86,1,10.57,3,1,2,312,6,Loyal Customers
781,166,1,7.25,2,1,1,211,4,At Risk/Churn
782,76,1,8.32,3,1,1,311,5,At Risk/Churn
783,152,1,3.82,2,1,1,211,4,At Risk/Churn
784,22,3,18.65,4,3,2,432,9,Champions
785,352,1,7.3,1,1,1,111,3,At Risk/Churn
786,345,2,20.119999999999997,1,3,2,132,6,Loyal Customers
787,55,3,40.74,3,3,3,333,9,Champions
788,184,1,12.84,2,1,2,212,5,At Risk/Churn
789,29,1,16.46,4,1,2,412,7,Loyal Customers
790,274,1,5.03,1,1,1,111,3,At Risk/Churn
791,309,2,15.09,1,3,2,132,6,Loyal Customers
792,317,1,6.95,1,1,1,111,3,At Risk/Churn
793,353,1,3.48,1,1,1,111,3,At Risk/Churn
794,172,1,23.93,2,1,3,213,6,Loyal Customers
795,250,2,49.129999999999995,1,3,3,133,7,Loyal Customers
796,61,1,4.57,3,1,1,311,5,At Risk/Churn
797,310,1,9.88,1,1,1,111,3,At Risk/Churn
798,338,1,3.9,1,1,1,111,3,At Risk/Churn
799,283,4,26.900000000000002,1,4,3,143,8,Loyal Customers
800,184,2,18.64,2,3,2,232,7,Loyal Customers
801,100,1,9.39,3,1,1,311,5,At Risk/Churn
802,109,1,9.66,3,1,1,311,5,At Risk/Churn
803,42,3,58.620000000000005,4,3,3,433,10,Champions
804,80,1,3.74,3,1,1,311,5,At Risk/Churn
805,323,3,29.46,1,3,3,133,7,Loyal Customers
806,259,1,36.01,1,1,3,113,5,At Risk/Churn
807,153,2,54.4,2,3,3,233,8,Loyal Customers
808,120,1,6.87,3,1,1,311,5,At Risk/Churn
809,104,3,59.96,3,3,3,333,9,Champions
810,184,2,12.27,2,3,2,232,7,Loyal Customers
811,274,1,6.24,1,1,1,111,3,At Risk/Churn
812,281,1,29.619999999999997,1,1,3,113,5,At Risk/Churn
813,321,1,5.03,1,1,1,111,3,At Risk/Churn
814,288,1,65.3,1,1,4,114,6,Loyal Customers
815,216,2,91.0,2,3,4,234,9,Champions
816,303,1,18.48,1,1,2,112,4,At Risk/Churn
817,186,2,19.81,2,3,2,232,7,Loyal Customers
818,279,1,9.0,1,1,1,111,3,At Risk/Churn
819,277,4,33.019999999999996,1,4,3,143,8,Loyal Customers
820,331,2,31.52,1,3,3,133,7,Loyal Customers
821,189,3,49.84,2,3,3,233,8,Loyal Customers
822,305,3,20.4,1,3,2,132,6,Loyal Customers
823,247,2,12.44,1,3,2,132,6,Loyal Customers
824,335,1,30.0,1,1,3,113,5,At Risk/Churn
825,230,2,27.86,2,3,3,233,8,Loyal Customers
826,201,1,7.99,2,1,1,211,4,At Risk/Churn
827,207,1,1.88,2,1,1,211,4,At Risk/Churn
828,178,1,3.18,2,1,1,211,4,At Risk/Churn
829,57,2,10.190000000000001,3,3,2,332,8,Loyal Customers
830,212,1,36.730000000000004,2,1,3,213,6,Loyal Customers
831,331,1,10.37,1,1,2,112,4,At Risk/Churn
832,309,4,51.129999999999995,1,4,3,143,8,Loyal Customers
833,284,1,11.56,1,1,2,112,4,At Risk/Churn
834,153,1,15.8,2,1,2,212,5,At Risk/Churn
835,361,1,3.04,1,1,1,111,3,At Risk/Churn
836,182,2,40.6,2,3,3,233,8,Loyal Customers
837,308,5,155.97,1,4,4,144,9,Champions
838,104,2,4.3100000000000005,3,3,1,331,7,Loyal Customers
839,245,1,6.949999999999999,1,1,1,111,3,At Risk/Churn
840,243,3,70.61,2,3,4,234,9,Champions
841,306,1,11.73,1,1,2,112,4,At Risk/Churn
842,287,3,57.59,1,3,3,133,7,Loyal Customers
843,245,1,7.85,1,1,1,111,3,At Risk/Churn
844,90,3,17.28,3,3,2,332,8,Loyal Customers
845,304,2,10.02,1,3,1,131,5,At Risk/Churn
846,243,2,19.17,2,3,2,232,7,Loyal Customers
847,294,1,5.66,1,1,1,111,3,At Risk/Churn
848,152,3,38.58,2,3,3,233,8,Loyal Customers
849,260,1,16.12,1,1,2,112,4,At Risk/Churn
850,287,3,107.56,1,3,4,134,8,Loyal Customers
851,151,2,40.129999999999995,2,3,3,233,8,Loyal Customers
852,190,4,33.78,2,4,3,243,9,Champions
853,91,13,222.31,3,4,4,344,11,Champions
854,262,1,4.02,1,1,1,111,3,At Risk/Churn
855,303,1,11.88,1,1,2,112,4,At Risk/Churn
856,303,1,9.56,1,1,1,111,3,At Risk/Churn
857,365,1,135.32999999999998,1,1,4,114,6,Loyal Customers
858,10,1,8.52,4,1,1,411,6,Loyal Customers
859,332,1,28.04,1,1,3,113,5,At Risk/Churn
860,213,2,46.089999999999996,2,3,3,233,8,Loyal Customers
861,258,1,4.11,1,1,1,111,3,At Risk/Churn
862,54,5,39.04,3,4,3,343,10,Champions
863,60,2,9.21,3,3,1,331,7,Loyal Customers
864,334,1,6.12,1,1,1,111,3,At Risk/Churn
865,51,1,7.15,3,1,1,311,5,At Risk/Churn
866,261,2,27.36,1,3,3,133,7,Loyal Customers
867,60,5,101.35,3,4,4,344,11,Champions
868,282,1,19.91,1,1,2,112,4,At Risk/Churn
869,344,1,2.43,1,1,1,111,3,At Risk/Churn
870,316,1,11.65,1,1,2,112,4,At Risk/Churn
871,286,1,5.59,1,1,1,111,3,At Risk/Churn
872,163,1,8.62,2,1,1,211,4,At Risk/Churn
873,46,2,42.61,3,3,3,333,9,Champions
874,183,1,13.96,2,1,2,212,5,At Risk/Churn
875,351,1,58.56,1,1,3,113,5,At Risk/Churn
876,305,1,5.38,1,1,1,111,3,At Risk/Churn
877,353,1,11.25,1,1,2,112,4,At Risk/Churn
878,245,3,23.79,1,3,2,132,6,Loyal Customers
879,311,1,3.88,1,1,1,111,3,At Risk/Churn
880,130,1,22.25,2,1,2,212,5,At Risk/Churn
881,347,1,13.77,1,1,2,112,4,At Risk/Churn
882,333,1,10.75,1,1,2,112,4,At Risk/Churn
883,150,1,17.43,2,1,2,212,5,At Risk/Churn
884,347,1,21.27,1,1,2,112,4,At Risk/Churn
885,309,1,3.82,1,1,1,111,3,At Risk/Churn
886,121,1,6.0,3,1,1,311,5,At Risk/Churn
887,121,3,25.59,3,3,3,333,9,Champions
888,216,1,22.33,2,1,2,212,5,At Risk/Churn
889,151,4,108.88000000000001,2,4,4,244,10,Champions
890,344,1,3.63,1,1,1,111,3,At Risk/Churn
891,319,1,9.96,1,1,1,111,3,At Risk/Churn
892,297,1,14.14,1,1,2,112,4,At Risk/Churn
893,284,1,7.51,1,1,1,111,3,At Risk/Churn
894,333,1,5.52,1,1,1,111,3,At Risk/Churn
895,349,2,37.88,1,3,3,133,7,Loyal Customers
896,253,1,4.5,1,1,1,111,3,At Risk/Churn
897,303,1,15.629999999999999,1,1,2,112,4,At Risk/Churn
898,241,1,1.44,2,1,1,211,4,At Risk/Churn
899,79,1,6.779999999999999,3,1,1,311,5,At Risk/Churn
900,311,1,9.35,1,1,1,111,3,At Risk/Churn
901,61,2,70.7,3,3,4,334,10,Champions
902,293,1,21.12,1,1,2,112,4,At Risk/Churn
903,79,2,97.87,3,3,4,334,10,Champions
904,55,2,80.33,3,3,4,334,10,Champions
905,182,6,156.1,2,4,4,244,10,Champions
906,214,4,89.18,2,4,4,244,10,Champions
907,58,7,152.93,3,4,4,344,11,Champions
908,219,1,14.25,2,1,2,212,5,At Risk/Churn
909,122,1,13.38,2,1,2,212,5,At Risk/Churn
910,346,1,11.37,1,1,2,112,4,At Risk/Churn
911,120,10,191.49,3,4,4,344,11,Champions
912,283,7,35.97,1,4,3,143,8,Loyal Customers
913,284,1,6.75,1,1,1,111,3,At Risk/Churn
914,169,2,20.54,2,3,2,232,7,Loyal Customers
915,153,1,17.17,2,1,2,212,5,At Risk/Churn
916,166,1,10.57,2,1,2,212,5,At Risk/Churn
917,318,1,4.65,1,1,1,111,3,At Risk/Churn
918,127,2,8.23,2,3,1,231,6,Loyal Customers
919,32,3,35.58,4,3,3,433,10,Champions
920,151,1,40.03,2,1,3,213,6,Loyal Customers
921,277,1,6.31,1,1,1,111,3,At Risk/Churn
922,276,2,46.56,1,3,3,133,7,Loyal Customers
923,337,1,29.78,1,1,3,113,5,At Risk/Churn
924,341,1,6.75,1,1,1,111,3,At Risk/Churn
925,252,1,13.58,1,1,2,112,4,At Risk/Churn
926,311,1,16.689999999999998,1,1,2,112,4,At Risk/Churn
927,139,1,16.91,2,1,2,212,5,At Risk/Churn
928,274,1,10.98,1,1,2,112,4,At Risk/Churn
929,60,1,5.87,3,1,1,311,5,At Risk/Churn
930,315,1,36.56,1,1,3,113,5,At Risk/Churn
931,257,1,32.16,1,1,3,113,5,At Risk/Churn
932,100,1,249.57999999999998,3,1,4,314,8,Loyal Customers
933,318,1,39.5,1,1,3,113,5,At Risk/Churn
934,243,2,14.57,2,3,2,232,7,Loyal Customers
935,61,1,22.65,3,1,2,312,6,Loyal Customers
936,230,1,51.14,2,1,3,213,6,Loyal Customers
937,152,2,26.810000000000002,2,3,3,233,8,Loyal Customers
938,274,2,52.5,1,3,3,133,7,Loyal Customers
939,58,1,5.73,3,1,1,311,5,At Risk/Churn
940,91,4,220.81,3,4,4,344,11,Champions
941,209,1,7.73,2,1,1,211,4,At Risk/Churn
942,228,1,5.12,2,1,1,211,4,At Risk/Churn
943,121,3,187.67000000000002,3,3,4,334,10,Champions
944,274,3,117.2,1,3,4,134,8,Loyal Customers
945,122,3,124.27999999999999,2,3,4,234,9,Champions
946,272,1,9.35,1,1,1,111,3,At Risk/Churn
947,341,2,11.71,1,3,2,132,6,Loyal Customers
948,276,5,110.4,1,4,4,144,9,Champions
949,184,1,15.23,2,1,2,212,5,At Risk/Churn
950,286,3,19.87,1,3,2,132,6,Loyal Customers
951,289,1,7.53,1,1,1,111,3,At Risk/Churn
952,253,2,16.68,1,3,2,132,6,Loyal Customers
953,55,2,35.94,3,3,3,333,9,Champions
954,311,1,4.81,1,1,1,111,3,At Risk/Churn
955,91,1,10.17,3,1,1,311,5,At Risk/Churn
956,305,2,14.6,1,3,2,132,6,Loyal Customers
957,150,4,37.739999999999995,2,4,3,243,9,Champions
958,349,1,6.12,1,1,1,111,3,At Risk/Churn
959,308,1,4.34,1,1,1,111,3,At Risk/Churn
960,129,2,61.18,2,3,3,233,8,Loyal Customers
961,58,1,7.23,3,1,1,311,5,At Risk/Churn
962,182,1,15.549999999999999,2,1,2,212,5,At Risk/Churn
963,30,7,42.69,4,4,3,443,11,Champions
964,87,1,8.46,3,1,1,311,5,At Risk/Churn
965,271,1,14.600000000000001,1,1,2,112,4,At Risk/Churn
966,267,1,2.17,1,1,1,111,3,At Risk/Churn
967,91,1,21.15,3,1,2,312,6,Loyal Customers
968,107,2,19.14,3,3,2,332,8,Loyal Customers
969,346,1,3.22,1,1,1,111,3,At Risk/Churn
970,363,1,10.76,1,1,2,112,4,At Risk/Churn
971,349,1,13.32,1,1,2,112,4,At Risk/Churn
972,350,1,33.7,1,1,3,113,5,At Risk/Churn
973,330,1,7.43,1,1,1,111,3,At Risk/Churn
974,61,4,47.51,3,4,3,343,10,Champions
975,228,1,54.98,2,1,3,213,6,Loyal Customers
976,231,1,7.29,2,1,1,211,4,At Risk/Churn
977,21,4,94.71000000000001,4,4,4,444,12,Champions
978,61,2,26.740000000000002,3,3,3,333,9,Champions
979,353,1,40.15,1,1,3,113,5,At Risk/Churn
980,256,1,9.51,1,1,1,111,3,At Risk/Churn
981,58,2,26.71,3,3,3,333,9,Champions
982,353,1,139.76999999999998,1,1,4,114,6,Loyal Customers
983,151,4,565.17,2,4,4,244,10,Champions
984,88,2,54.3,3,3,3,333,9,Champions
